"id","Subscription","fold","Logistica_principal","Logistica_transformada","Logistica_splines","LDA_transformado"
25140,0,1,0.21079775269792,0.321108473925372,0.316983972864513,0.157005766141408
25142,0,2,0.163973482805236,0.237455528624051,0.197097155102148,0.126872040873301
25145,0,2,0.0148478142111503,0.0039655222719914,0.00374796460826644,0.00398072109456724
25146,0,5,0.0553221764167625,0.0687673225696128,0.0688660026056927,0.04343360125571
25147,0,1,0.0241266302187776,0.00929619012341071,0.0090255269993002,0.00715800170557257
25148,0,2,0.0280956669231733,0.00807624842259302,0.00635988905694412,0.00746227406848707
25150,0,4,0.0127405513503238,0.00335802033466868,0.0026828549053479,0.00395891855686758
25151,0,3,0.029344170760934,0.0290459616509131,0.0267419634699294,0.0174693958437556
25153,0,4,0.02324576880376,0.0273101886098004,0.0219765620130621,0.0229847276128707
25154,0,1,0.02247996312124,0.0217994046699064,0.026792040334456,0.0148639514375543
25156,0,5,0.0319296008530781,0.0211746024178995,0.0285619008727594,0.0152829563654353
25158,0,3,0.0883503539614174,0.132116228274989,0.104806202590588,0.0681271424314017
25159,0,4,0.0346206689418235,0.0346254779921718,0.0348111154406735,0.0256598085858765
25160,0,5,0.0653125955431377,0.0333731954774144,0.0416177797802212,0.0319146498090996
25161,0,3,0.0738129545098315,0.0940869221424969,0.0885022443998294,0.0540881313603898
25164,0,1,0.068690983128404,0.109760281706734,0.0937903952694802,0.0479301887629548
25166,0,5,0.0214375582516405,0.00822001416820349,0.00875418993681405,0.00668635021720154
25167,0,3,0.0674805433973699,0.0953491673124829,0.0842920719895204,0.0539784556123602
25168,0,2,0.545279396429469,0.354352786061875,0.387564401465611,0.161811664246858
25169,0,5,0.348323513664531,0.362417174247791,0.31832123283917,0.200596784735576
25170,0,4,0.0800741498251752,0.0876395667644786,0.0737096453113564,0.0472988052266032
25171,0,4,0.0437579703956303,0.04170003083482,0.0398234873990526,0.0284354581825203
25172,0,2,0.0226075385669569,0.00499841743801313,0.00408505411377286,0.00571650588099709
25173,0,2,0.0303599384384422,0.0284373595256392,0.0303792289612455,0.0205345459084065
25174,0,4,0.045042529032478,0.0356795378889515,0.0380838676601291,0.0350359202898939
25176,0,3,0.0210597105775569,0.00680156264203162,0.00588255252861926,0.00627378482405029
25178,0,3,0.0208770882864817,0.00378073694410523,0.00347897880620639,0.00426217915704782
25179,0,2,0.0592719856901032,0.0331961126192309,0.0464919430324759,0.0292610311484563
25180,0,1,0.162943120572641,0.215012246929154,0.19580471258188,0.12360302378942
25182,0,2,0.0676667829022152,0.100137357640135,0.106738250988547,0.0535882956759398
25183,0,3,0.0308481633076591,0.0383244463865529,0.0291844276312092,0.0286931151214586
25184,0,2,0.0607860279205965,0.0436913119275926,0.0463622069552108,0.0337385494406143
25185,0,4,0.0491141428459278,0.0425020534718074,0.0423640661283894,0.033920691862544
25188,0,1,0.0267556181000191,0.00814927754840128,0.00720149286484979,0.00819882772133333
25189,0,5,0.0386929503040421,0.0339296072905915,0.0269530611907958,0.0226413967821272
25190,0,1,0.0499200630201715,0.0250936495979972,0.0255818731806239,0.0273048783071111
25191,0,4,0.00926489918822008,0.00202583310253972,0.00154224229018675,0.00280863764339679
25192,0,4,0.0545391402301308,0.021694044989868,0.0257549821980751,0.019343850705732
25194,0,2,0.0171539066251063,0.00800359025627886,0.00962106436824109,0.00834211564250937
25196,1,4,0.746541346433696,0.561276406071097,0.58673327652739,0.297720390757552
25198,0,5,0.0310568154474165,0.0306418662755475,0.0327993245348858,0.0207632186628812
25200,0,2,0.0276935141564459,0.0250764964454641,0.0321324448623199,0.0183228399727011
25201,0,4,0.179533480743328,0.256110387823431,0.213673219884153,0.147367992873205
25203,0,4,0.0143726868555731,0.00259063878071242,0.0020495312895504,0.0029345580984379
25204,0,3,0.0297771011886155,0.00999834029137243,0.0127408828523807,0.00891336608726385
25205,0,5,0.0343967401778171,0.0046228479755264,0.00397245280803426,0.00643942824119591
25207,0,3,0.0227019189115052,0.00773533560241288,0.00720633525370719,0.00791272046834425
25208,0,4,0.0462243465438258,0.0741529843408682,0.056904780841792,0.0500844715356449
25209,0,3,0.0217241509721504,0.0296189113072189,0.0244773478343672,0.0208590184151818
25210,0,4,0.0568727308142623,0.0737974878807174,0.0581258559072552,0.0469652465589347
25212,0,4,0.155470261290876,0.223615554896408,0.206162401344206,0.118236044639179
25214,0,5,0.0294935079032686,0.032304510284731,0.0272325894823802,0.0184871163318203
25215,0,1,0.0200145459506339,0.00127231193935703,0.00146683731075566,0.00225780809488718
25216,0,3,0.0357382698019318,0.0333594582264296,0.0298168819674021,0.0266522872197318
25218,0,4,0.0370628608315455,0.0229230735563333,0.0241085721950854,0.0225267122254781
25219,0,4,0.0221658301172913,0.0070665074739404,0.00725767553347554,0.00800785241504406
25220,0,4,0.0497532724355651,0.023158873656308,0.0221938838856239,0.0229975584866453
25221,0,2,0.262579047481504,0.343079610523339,0.356711897190906,0.189399452111663
25222,0,2,0.0341588994186395,0.0363834413881094,0.0309044944945187,0.0246582651439839
25224,0,5,0.0309947951908261,0.0205535779304278,0.0194375678315252,0.0206040961433743
25226,0,1,0.0234836012608219,0.00689955030266764,0.00671381880949182,0.00863968706960307
25228,0,5,0.0681005294759295,0.0258153183414235,0.0219093911787119,0.0289327945310196
25229,0,4,0.0675253335856685,0.0349223610331563,0.0429469391121416,0.0335318270208121
25232,0,1,0.0894837149903176,0.084452235382928,0.0556858414081406,0.101769467476736
25235,0,2,0.072949832122286,0.0664706428239837,0.0559181351024757,0.0505383905318369
25236,1,2,0.467358621287179,0.475159446224346,0.486331250462044,0.303211232860081
25238,0,5,0.0775770699938143,0.121520279186494,0.115800911119707,0.0618306844130036
25239,0,5,0.0474138422912037,0.0342695693972975,0.0400960617830822,0.0253161254819176
25240,0,5,0.0416564400499683,0.0127959684245635,0.0120861452753487,0.0129688512110684
25241,0,4,0.012226172125882,0.00552927155986913,0.0065939921215567,0.00603257086206672
25243,0,1,0.0155027455873965,0.00222509717209793,0.00188634268646314,0.00311814583307958
25244,0,5,0.0418873675647924,0.0440316874153086,0.0441688371050356,0.0326904886925717
25245,0,3,0.196932247364995,0.281168402492618,0.310114924563146,0.171707608190124
25246,0,3,0.0371089058205855,0.00859186657861782,0.00656397092322594,0.00994473836043491
25247,0,2,0.0112912838102091,0.0028467504149462,0.00271802025572057,0.00342607064652212
25249,0,3,0.0354716434770694,0.0207341661658376,0.0199805644868751,0.0186966269994286
25250,0,1,0.0217692365381022,0.00314307357931945,0.00231599591117601,0.00455292611861761
25251,0,3,0.218337842729143,0.24523686975672,0.265941427522308,0.114618762869548
25252,1,3,0.899870679266009,0.69122434706082,0.762629366248647,0.392183504876763
25253,0,4,0.0215719098877719,0.0193034075245157,0.0223173672255025,0.0142272691155253
25256,0,4,0.0994195783300224,0.129281076585337,0.104490731085777,0.0811639602242657
25258,0,3,0.0656041865511052,0.0458405110598032,0.0560012474284557,0.0341777578114428
25259,0,1,0.2264733254931,0.277696581277668,0.301543506733643,0.160281309797104
25260,0,1,0.0230540170016637,0.00733749606978842,0.00690195095240214,0.00747570333542863
25261,0,1,0.0858861332272798,0.136640255314661,0.160376996141099,0.0888967734499009
25262,0,2,0.0156500044884042,0.0169817736739403,0.0166190115730864,0.0136785554445007
25263,0,3,0.0437346920441257,0.0596329960835894,0.0500838758117176,0.035447839605206
25264,0,4,0.238827131052141,0.269362842394075,0.253150834926592,0.147142736455116
25268,0,1,0.0475811944970463,0.0372708100602293,0.0432296655524331,0.0273869246862687
25270,0,5,0.0716329378020724,0.0353913207487825,0.0302438416208129,0.0424120344189908
25271,0,5,0.0379776740025811,0.0365822184240906,0.0367561392034384,0.0319005681539567
25273,0,2,0.0447383237478068,0.0448936910290589,0.0476660949964494,0.0336467130974794
25274,0,3,0.095646758284274,0.131272584818889,0.109249253015297,0.0640612509496807
25277,0,1,0.0406574072906748,0.0275573559081871,0.0330347218154358,0.0255605754699364
25278,0,4,0.450143292181504,0.426768430995908,0.470024916129418,0.216227366802455
25280,0,3,0.0362628450216139,0.0331930694362641,0.0407955184447547,0.022950826130147
25281,0,2,0.0211465684799453,0.0306018107654211,0.024887336884588,0.0232768819292922
25282,0,1,0.0783200606795978,0.093204731760871,0.0783460957854072,0.0687115888002898
25283,0,3,0.277599298372242,0.246716154716538,0.220575053811014,0.837371969522621
25284,0,3,0.0561427957184504,0.00670422133819552,0.00587616241948281,0.00931777231292508
25285,0,3,0.405162477166995,0.469585845903468,0.452322020145674,0.279453708933219
25287,0,5,0.835067943942015,0.59290660196674,0.632499840730111,0.334079309847688
25288,0,1,0.0359587897330951,0.0202435917125263,0.0280842363728821,0.0206910463307798
25290,0,3,0.0171498315809794,0.00289812188041341,0.00250002046437408,0.00344853464787783
25291,0,4,0.0589210827603608,0.0672378264259933,0.0508106973593554,0.0471245455613191
25292,0,4,0.0246987627219423,0.00781116766466571,0.00649149123888427,0.00942742151394956
25293,0,4,0.0228733146780618,0.0126850213309886,0.0153022109604314,0.0088174350734511
25295,0,2,0.0855027740300786,0.125332203945868,0.116186484805457,0.090228771851295
25296,0,3,0.0594992403421807,0.081617977520241,0.0699826523438536,0.0486309733323107
25298,0,2,0.14052664122344,0.0452193318395435,0.0368246647978546,0.527873813854497
25300,0,4,0.0220976680783293,0.0196729146632093,0.0225239240649981,0.0155506427477227
25302,0,3,0.0469739020844439,0.0813728929749985,0.0787409206960404,0.0453083039835991
25305,0,2,0.0426849158482772,0.0467366335733909,0.0402140546093828,0.0259622835027359
25309,0,4,0.0317984874369806,0.0251911106125372,0.0331794930557081,0.019493519488081
25310,0,3,0.0157182335647634,0.0064413935682056,0.00572900158747903,0.00774442842953821
25312,0,4,0.0797224336571427,0.113195392787702,0.101465511769872,0.0611695662880804
25313,0,4,0.0178645291879013,0.00683570805143678,0.00640017843258825,0.00551621930750251
25315,0,4,0.033776883128302,0.00155648789026253,0.00232761261689573,0.00216389137817185
25317,0,3,0.0627164728319586,0.0331121710106765,0.0401378371586959,0.0282826183610318
25318,0,3,0.0282344393565737,0.0239613646467688,0.0287949484449098,0.0161572138900255
25319,0,2,0.0639972548390711,0.109003933146019,0.112416547884685,0.0500686473926528
25320,0,5,0.027374315562916,0.0246637288505496,0.024612686107562,0.0226555710249013
25324,0,2,0.068747909545776,0.0434754385742043,0.0508257224591516,0.0371441589531217
25327,0,5,0.0531899925045966,0.0757589092183132,0.0656432368998126,0.0482372203831028
25328,0,1,0.0273898655130582,0.0188951711389516,0.023696231183977,0.0138101359562469
25330,0,4,0.0171833362324474,0.0105077825351966,0.0135467964431062,0.010732809576505
25334,0,1,0.026309445583794,0.00522835699994214,0.00475703942275717,0.00554347432370112
25335,0,1,0.01270446297816,0.00942980415966956,0.0112386289861735,0.00883961003062359
25337,0,4,0.0268004619874451,0.0225972923488053,0.0290820837092784,0.0184959390992763
25338,0,5,0.0200730705598348,0.0120121747967734,0.0168644028203537,0.0100371733823754
25339,0,3,0.295068560543278,0.389646235553741,0.391876175916772,0.211171476792937
25340,0,3,0.0127222749519519,0.00414244711341901,0.0037337719572478,0.00479140032310543
25341,0,1,0.03815875772859,0.0573110283903223,0.0435765635170923,0.0386565788041587
25342,0,3,0.101890050494383,0.0696012333662568,0.0611257778313648,0.0549635569553415
25343,0,3,0.1065865597667,0.167670040020647,0.150071641262506,0.101754010619918
25344,0,1,0.0291746278393761,0.0401625072814177,0.035655795424339,0.0314979145068647
25345,0,4,0.0379537898957527,0.0437480866742191,0.0389910890708804,0.0457976737264089
25346,0,5,0.00903494971319425,0.00944971093215752,0.0102802279483622,0.0109043301683329
25347,0,3,0.123997322306776,0.184714219325172,0.186215103836723,0.101273745050602
25348,0,3,0.0233535220020987,0.00921060019566767,0.010614715292772,0.00754147642363378
25349,0,1,0.034831403489044,0.0188167628084313,0.0224459434680308,0.0207165300437909
25350,0,2,0.048058103765947,0.0463956769387596,0.0431819016753717,0.0356515238218042
25351,0,2,0.0479619385655815,0.0565183205965008,0.0645428737920678,0.0660679053445737
25352,0,1,0.209213875295021,0.324602888390622,0.260559832106095,0.196897729013746
25353,0,3,0.0332370938302945,0.00488311207183529,0.00379208126327619,0.00674226938074919
25355,0,4,0.0181013199723415,0.00697940526134118,0.00747516543487951,0.00776415419917993
25357,0,4,0.335975695664609,0.283386877081659,0.305307864128719,0.142562402522108
25359,0,4,0.0337350669046679,0.0263802301998432,0.0319239099925375,0.0216356539834301
25361,0,1,0.0220831010209005,0.00759721614717278,0.00850723293539282,0.00771892208594768
25362,0,1,0.0403151258400019,0.0522384168899131,0.0407422801813176,0.0358107334246317
25364,0,3,0.0194058840590451,0.0172371728139154,0.0168468911885251,0.0159498579592318
25365,0,4,0.0892823298269374,0.0931242282017033,0.0886581019878809,0.0436195392160411
25366,0,4,0.0599983357425227,0.0726468118276921,0.05910082579966,0.0490942308298707
25367,0,4,0.0111760424074765,0.000915274834277342,0.000792884418435454,0.00166224538382069
25369,0,3,0.0147343958237762,0.00336917060597287,0.00317917204285624,0.00439011286573966
25370,0,5,0.0338089308694363,0.0113191383030145,0.00962418154710318,0.0123579155914365
25371,0,3,0.0251917114011486,0.023012191227901,0.0212608527544206,0.0202539410872168
25372,0,1,0.0156878956012523,0.00245188542188993,0.00245500477748503,0.00333569629129937
25373,0,5,0.0359436507113468,0.0301828651468365,0.0352944592184227,0.0233304432316391
25375,0,1,0.0883127855653748,0.144770729932383,0.127205248789166,0.0816779724825677
25376,0,5,0.0366186567099146,0.0447603356702098,0.0380315753740036,0.0283655237219185
25377,0,4,0.0556249598003196,0.087047282513149,0.0870105282048923,0.047751786129767
25378,0,4,0.0761117205115677,0.127515996047149,0.132992983388532,0.0695401817542269
25381,0,1,0.0389112765804234,0.0384326805573089,0.0370009988411753,0.0200568876049604
25382,0,1,0.00698638901392424,0.00164136242032876,0.00139022038977355,0.00295348238579631
25383,0,1,0.056493124894788,0.0482710812101647,0.0579476417034747,0.0383697991589233
25385,0,4,0.0535777645286783,0.0779970858819945,0.0577008725172644,0.053648758289802
25386,0,3,0.0673291044267009,0.00762915685315947,0.00637986935539117,0.00982107538539932
25387,0,3,0.0384168464536794,0.0184859540443567,0.0177997131573957,0.0156795088996542
25389,0,3,0.558820730941551,0.513516405465168,0.54835232458087,0.232305541778533
25393,0,2,0.0226725802123617,0.0211398683709862,0.0247862309089616,0.015873854587716
25395,0,1,0.0188146506599617,0.0118248592382884,0.0146806685184759,0.0116730207179386
25396,0,5,0.0226954368573836,0.0239186789019569,0.0237626310388252,0.0165192799036755
25397,0,4,0.040651875133253,0.0571312376176014,0.0503589263755415,0.0392403495618317
25398,0,4,0.0910029559450428,0.141735367378611,0.130340319802033,0.0865566525598925
25400,0,5,0.073306726753274,0.100169139713648,0.0869289270093087,0.0519179292458713
25401,0,5,0.0696531941674598,0.0958769411451492,0.0783308604151617,0.0556915703766282
25402,0,2,0.0685649100143981,0.0856989085749469,0.077134029413868,0.0433658566362131
25405,0,5,0.0508787968619057,0.0562751826675999,0.0451440756424606,0.0398821783325879
25406,0,2,0.0168181197877132,0.015947786930547,0.0194802733134201,0.0114636639732791
25407,0,2,0.0220664237628027,0.0124175569822895,0.0155341660722555,0.00922424973265725
25408,1,1,0.445597778078174,0.444225036740822,0.504810276220126,0.172619468460042
25409,0,5,0.0213765173288144,0.0270201183283743,0.0221340012709118,0.014149245019683
25411,0,5,0.014011097651332,0.0045748054942644,0.0044246201355567,0.00373008140314947
25413,0,2,0.0434490194920123,0.055384060506408,0.0461612532738967,0.0365415608683587
25414,0,1,0.0289507357888642,0.019790678153922,0.0218450755610528,0.0133064712632241
25415,0,3,0.0202847349579711,0.0164186861209257,0.0239726561318535,0.0130918330619283
25416,0,3,0.06527673632195,0.0617550430591112,0.06195228697842,0.0490301780916786
25417,0,3,0.0719220337677866,0.131070071423692,0.138190587046052,0.0547841820123654
25418,0,1,0.915751692180415,0.76512637872498,0.807071285261898,0.438126000698308
25419,1,5,0.622303092438895,0.451837188645969,0.47532284417171,0.26196121937939
25420,0,5,0.0121601528632326,0.0116656717410933,0.0107502920295352,0.0121256871526584
25421,0,1,0.0228399632619921,0.00601304247056654,0.00535552523350944,0.00710510188770798
25422,0,5,0.0275173107258936,0.0136535974881682,0.0182665263091666,0.00944988295281612
25423,0,5,0.154248440049451,0.212331915921476,0.231317626024968,0.0694978440407084
25424,0,3,0.0293388991747763,0.0132424217691092,0.0149194510620933,0.0117670627544132
25425,0,5,0.0435188801578497,0.0679504725006703,0.0520688103584769,0.03926505014977
25426,0,2,0.00832491585283387,0.00326934425863662,0.00266223293467097,0.00535167400272482
25427,0,3,0.0227327354998165,0.0133821788840194,0.0166413623731447,0.0111991620398378
25430,0,3,0.0314143550248591,0.03525237087702,0.0331390672217627,0.0217200000278071
25431,1,1,0.154145050800645,0.247007715969857,0.272467707800618,0.113187223052672
25433,0,5,0.0453078414959261,0.0514885734505005,0.0457172031075935,0.0291365388980443
25434,0,3,0.0152140248567764,0.000772933679941185,0.00144986731327969,0.00115750720678373
25436,0,4,0.0285106749752349,0.0351645160614675,0.0290760742493381,0.0226352174110144
25437,0,5,0.0314289481368231,0.0504545680556526,0.0422814210041769,0.0292247144632053
25438,0,1,0.0386475232986558,0.0355610650663166,0.03737103522921,0.0282877168928738
25441,0,2,0.140632742412424,0.203190293816113,0.207888724669108,0.119586341858133
25442,0,4,0.0778506548644831,0.126258578322629,0.112044501150583,0.059203488655955
25443,0,2,0.0470150602782332,0.0500761156874645,0.0535141255681471,0.0218210141432149
25444,0,4,0.0291311581286009,0.010029198202093,0.00882122374519848,0.00981191291829331
25448,0,2,0.138533922345974,0.197314947604852,0.192135269531201,0.120193765743997
25449,0,1,0.0244870602430976,0.0289418406339321,0.0287581771835733,0.0320703353125547
25450,0,1,0.0558938577014887,0.0743267616905314,0.0583200264590216,0.0634868479350853
25452,0,4,0.0622747178138132,0.025769682430546,0.0228732758403708,0.0202795724594479
25453,0,4,0.0596565646298365,0.0167511448100867,0.0139150590907776,0.012945469335137
25455,0,4,0.0367111257147872,0.0413043592731554,0.0397473456547274,0.0248516045414116
25456,0,1,0.0328258881738478,0.00636585038334413,0.00484348528247953,0.00714590899619495
25457,0,2,0.0245814883198864,0.0135059499221603,0.0134715065049645,0.0111947807312888
25459,0,3,0.023162746461189,0.011569614871295,0.0130176175336401,0.0118963877509346
25460,0,4,0.029378179089489,0.0132625421414125,0.0133859563438746,0.0117503460467074
25462,0,2,0.28426230589539,0.342226500815042,0.398836973968237,0.160408724552686
25463,0,5,0.0494510815202556,0.0274346510484449,0.0354672454095797,0.0194747655431525
25464,0,3,0.02860081834885,0.00907386573582422,0.0083278220018972,0.0112314643082791
25465,0,5,0.0274734029619595,0.0194867251319645,0.0298406659759937,0.013653994392388
25470,0,4,0.0402599369329751,0.0209001071016693,0.0238177565883672,0.0157628429991432
25471,0,1,0.0205465984211475,0.0100830412505809,0.0109865575368847,0.00860666587606668
25472,1,1,0.181619427824394,0.288520279259164,0.295512572328976,0.141502221210727
25473,0,3,0.0992019725377002,0.134107087160815,0.105953786253609,0.0744546823353609
25475,0,4,0.207112060993192,0.282536388981564,0.289005275516299,0.126131734311533
25476,0,3,0.0699037254874789,0.0549315401004533,0.0656662846322544,0.0364826482979908
25477,0,2,0.0243718399166084,0.011211260419579,0.0125943941323035,0.00943117083063867
25478,0,1,0.0265438841801117,0.0205601494024929,0.0242328765342894,0.0219665707317217
25479,0,3,0.628732177652169,0.714060482435627,0.715618992535879,0.96308781296021
25483,0,2,0.0230542781495557,0.00772120399209094,0.00721947851768056,0.00586146658383239
25485,0,3,0.0126058401102293,0.00908517577840705,0.0104026728452839,0.00771975905476595
25486,0,1,0.0539248355454398,0.0400087214069537,0.046190440873553,0.0258745754641719
25487,0,5,0.0457216347306297,0.0259342015076406,0.0319930227895536,0.0176782384449422
25488,0,1,0.0634089809176048,0.0880049501504226,0.0712030216143365,0.045127409399736
25489,0,4,0.0501107336549687,0.0696501433623757,0.0567791891729451,0.0382464232295935
25490,0,2,0.0374133226979058,0.0350364930748037,0.0372979075247089,0.0247739565957904
25493,0,1,0.433519494170529,0.510431673593166,0.489188869229398,0.272167231653561
25494,0,1,0.0364073970534457,0.0415231540868387,0.0367785481719277,0.0279949350924194
25496,0,1,0.0870670132234606,0.113780561656199,0.0969129496548747,0.0751693194821428
25497,0,4,0.0476857170346725,0.0464178892674306,0.0439144249497477,0.0309631761528934
25498,0,4,0.0207013689144154,0.00419943090372344,0.00326044302835278,0.00535683183795823
25499,0,3,0.0527288979103708,0.0585776277591309,0.0436956217085933,0.0476135991668841
25502,0,2,0.017211487191687,0.00858429978353108,0.00791386886713823,0.00815685666891803
25504,0,3,0.0389967037054154,0.028326466588783,0.0386672026152976,0.0184753749592166
25506,0,1,0.0583063121469862,0.0609437012346066,0.0527805888170433,0.0407771708135775
25507,0,4,0.216905298055982,0.32143211096728,0.306985605823216,0.155916692183412
25508,0,2,0.0202030780073325,0.0247570684824478,0.0221506450356268,0.0157890882539084
25510,0,5,0.0352820553001735,0.0123392450357328,0.0146674519464475,0.0145033959849726
25511,0,2,0.0223481982198878,0.0159149726016065,0.0190237154151816,0.0196074493743945
25512,0,1,0.10224401632247,0.183301917782395,0.175138676393416,0.0829974653113959
25513,0,1,0.0822462136675811,0.147099471138069,0.128190277381221,0.0664874794730948
25514,0,3,0.0639354055728629,0.069653532501106,0.0619399236556965,0.0336422266686235
25516,0,5,0.014434186445729,0.0134272534060879,0.0155396727868403,0.0100906974215656
25517,0,1,0.026769572814623,0.00617034163107841,0.0050102309829669,0.00620781750592132
25518,0,4,0.0616536973948306,0.0589974219480439,0.057484159547202,0.0358613949576794
25520,0,1,0.085165156257852,0.071253687652543,0.0610002363749667,0.0482931649153561
25521,0,3,0.133815291263964,0.215211295864299,0.208696297589666,0.0986252388670234
25524,0,2,0.0384118181511242,0.0418589505482847,0.0397858589792219,0.0268431750561469
25527,0,1,0.0389244044639501,0.0438417623005012,0.0390212599863396,0.0308304229388015
25529,0,5,0.0388808342664739,0.0338085852462347,0.0389536861661113,0.02694129508802
25531,0,1,0.0464046327036894,0.0334285888475464,0.04168320792536,0.0215885525138443
25535,0,4,0.0800828433406965,0.0584018421195087,0.0509253156451915,0.0406588160119935
25538,0,2,0.378209523499609,0.418663061208244,0.400792565903335,0.894894531676876
25539,0,3,0.0283179021173508,0.0099356484776113,0.00906026141760431,0.00886843223498704
25540,0,2,0.0811625782086081,0.125808960423947,0.0993055403304396,0.067495724151327
25541,0,1,0.115756290509412,0.163773675279816,0.157206208712191,0.0681855241508001
25542,0,2,0.0219113187318237,0.0127599222648336,0.0165277571365296,0.0124255097290704
25544,0,4,0.0401420586310938,0.0226857237258472,0.0236289462733602,0.0174330794471337
25545,0,1,0.0246853650070664,0.0156202016391547,0.0185553931070922,0.00967789129336811
25546,0,5,0.123739707756749,0.183230537881621,0.144799270744782,0.0989320256386201
25548,0,2,0.0215385360905476,0.0019069874388664,0.00184316974898551,0.00251842495249486
25549,0,1,0.0815062060813131,0.0631064127718503,0.0772603520435265,0.0437555974527679
25551,0,2,0.0770376228414851,0.049626606128608,0.0515932033780424,0.0395829983561526
25553,0,3,0.477768502328798,0.365171759722613,0.381657897706685,0.152851429491613
25554,0,4,0.0514500469554698,0.0691780220479638,0.0561454138492598,0.0424028775634589
25556,1,2,0.530977968450978,0.660764485914237,0.623483406206362,0.936940126146957
25558,0,5,0.309735875674503,0.393136087013288,0.330123794920972,0.207709304566521
25562,1,2,0.911549749868565,0.663596963844917,0.709671779701492,0.324906065063752
25564,1,2,0.145122602808848,0.176052638049315,0.181696404302026,0.0821786165101747
25565,0,3,0.0130018389157811,0.00288842976468155,0.00226654291581649,0.0045943974230188
25567,0,2,0.0398948301133615,0.04820359495435,0.0330624245033767,0.0352181276777541
25568,0,1,0.171461944685067,0.184560364533803,0.144963629109013,0.112730092289087
25569,0,1,0.119228965175611,0.138822856169968,0.122417623111437,0.081636049529423
25570,0,4,0.0278454343626175,0.0197350276658284,0.0228715460443614,0.0150033597209093
25572,0,3,0.281381816320799,0.335926439082936,0.364069120236951,0.140593723939633
25573,0,2,0.0528705416422859,0.0990968862592198,0.0903872167933949,0.0472043969672247
25576,0,1,0.0232461419629721,0.00457523196972142,0.00370981055093528,0.00618407150323048
25578,0,4,0.0489926521578405,0.0195404204788897,0.0217599810718764,0.0154985844190384
25581,0,5,0.0269368162195507,0.00951440414559565,0.0111228093952751,0.00802001882154299
25582,0,2,0.0155856202419844,0.00222195855017382,0.00173930902485543,0.0024673285593145
25583,0,3,0.023156236703636,0.00708280691175448,0.00565242051423845,0.00643506217571501
25584,0,4,0.096699565611328,0.136002574492917,0.106838924284479,0.0696185644094605
25585,0,4,0.0186368409326201,0.00498665731055938,0.0045667171912905,0.00484388536428956
25586,0,2,0.0666257295545516,0.066623001139595,0.0596948681728953,0.0372986093951272
25587,0,1,0.03020675086141,0.00328445614895539,0.00337749108535037,0.00412339875421245
25590,1,2,0.542148429563287,0.407116083076901,0.432610383728163,0.178899802934506
25591,0,4,0.0448209066517985,0.0595422022378918,0.0481606120950498,0.0327586126004815
25593,0,2,0.0323324305470667,0.0187855422171958,0.017208383843358,0.0145446251993085
25594,0,4,0.0331435194850429,0.0331257125025437,0.0345102400501978,0.0216725833874184
25595,0,2,0.0652945868669961,0.10062061132447,0.0836655999439822,0.0461781147787241
25596,0,3,0.0612565007859452,0.0666005216558078,0.0685416601949743,0.0383855337314587
25598,0,1,0.0374037877634121,0.0372632022329544,0.0383295553373313,0.0239183558204731
25599,0,3,0.32737989445398,0.360121746543215,0.400475223382589,0.150018617453493
25602,0,4,0.0305809353704302,0.0362893183842133,0.0309482394306108,0.02075514448116
25603,0,4,0.0320477439866938,0.0118639798273111,0.0101925618856746,0.01271497726903
25604,0,2,0.332864957572518,0.39091061365661,0.393685245592894,0.189323886959082
25605,0,4,0.0530265690827716,0.0485372963622224,0.0553634589433177,0.0349479432718691
25606,0,3,0.0235011548127949,0.00884847111537655,0.00766429700431161,0.00772842887273214
25607,0,2,0.0220299969627662,0.0206196022148391,0.0265560715215112,0.014362200745466
25608,1,3,0.352039050771825,0.366414738459843,0.388068934161726,0.161129922968845
25609,0,1,0.0197513495511491,0.0120312555354026,0.0165387023520892,0.0118815634824798
25610,0,3,0.0166285308697727,0.00868686242021148,0.0105074397958436,0.00759168979315609
25611,0,5,0.133170118480059,0.168175985243659,0.147533470151683,0.0882719514986783
25612,1,1,0.557274511314282,0.445927941103026,0.479211127646223,0.21329271741773
25613,0,3,0.0375814764153858,0.0421260962923522,0.0316225587376443,0.0293164356015146
25616,0,2,0.0163330429094859,0.00289295956391159,0.00214958071120988,0.00422529047618384
25617,0,3,0.0461035691911563,0.0384266984161997,0.0436112222078232,0.0271165024765519
25618,0,4,0.069425514031905,0.11395114449189,0.0990311694413149,0.0466407483020917
25619,0,5,0.00986079582992744,0.0013516666494431,0.00105989730999937,0.00183138140424631
25620,0,2,0.29226278036115,0.385903791533491,0.385499193224245,0.194557435849038
25621,0,2,0.176260888331644,0.297158833256383,0.297569992872459,0.170971517785864
25622,0,2,0.0134064565165273,0.0082846226796064,0.0091165727728243,0.00923930707723962
25623,0,4,0.107536492940009,0.174850771233781,0.150749703458143,0.0897818388007867
25624,0,4,0.0240372965529473,0.022421274246261,0.023256503826457,0.0148637341198252
25625,0,2,0.349374852875324,0.409022110685874,0.379926533975082,0.210311496128287
25626,0,1,0.126869317223591,0.170769700350799,0.155896313823558,0.0880691930038891
25627,0,2,0.0307652390723265,0.0225916773456008,0.0275653219381557,0.0183576681785736
25628,1,4,0.742492672879847,0.683998217324426,0.701251061140296,0.369442580082104
25629,0,5,0.0146738269823751,0.0017939067939459,0.0013431746110919,0.00299981222273738
